Auction ID/CIN/LLPIN,Bank/Organisation Name,Location-City/District/address,_Auction date,_Last Date of EMD Submission,_Reserve Price,EMD Amount,Nature of Assets,Details URL,Auction Notice URL,Source
U17125TN2013PTC092173,VIJAI SPINNERS (RJPM )PRIVATE LIMITED,"Rajapalayam -626117 , Virudhunagar Dt. Tamilnadu",06-10-2023,04-10-2023,117000000.0,11700000.0,"Item No 1- Plant and Machinery ,Item No 2 - Building , Item No 3 -Land , either as a whole and part",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694932708_4232.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/fd564316d5c37822f2568000f668adb8.pdf,IBBI_Auctions
U40102TN2004PTC053614,SAHELI EXPORTS PRIVATE LIMITED,"Kothangudi Road, Komal west village, Kuttalam Tk. Mayiladuthurai District",16-10-2023,13-10-2023,18420000.0,1842000.0,Sale of Corporate Debtor as a Going concern,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694868141_4231.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2023-09-16-181221-1lg3r-17426c5452e099a30d08b3fce833bdc6.pdf,IBBI_Auctions
U55102KL1998PLC012533,SREE BHADRA PARKS AND RESORTS LIMITED,"Kanyakumari Township, Kottaram Sub Registrar Office,, Agasteeswara Village, Agastheeswara Taluk, Kanyakumari Panchayath, Kottaram Sub District, Tamil Nadu, Kanyakumari District",12-10-2023,09-10-2023,25596000.0,2559600.0,Land,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694752686_4203.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/4420d8786712f52f83ad7d3a8aa8e72a.pdf,IBBI_Auctions
U40105TG2007PTC058753,EAST COAST ENERGY PRIVATE LIMITED,"Lakshmipuram, Srikakulam - Andhra Pradesh and Raigad - Maharashtra",13-10-2023,28-09-2023,211000000.0,2109000.0,"Lot 1 – Land admeasuring 36.37 acres including built in township and construction Lot 2 – Miscellaneous Assets including Land at District Raigad, Maharashtra admeasuring 176 Sq Mtrs",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694758847_4226.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/44b8bcc2dd4794302cd7f7e6b5552e54.pdf,IBBI_Auctions
U15491WB1972PTC028384,Bush Tea Co Pvt. Ltd.,"Block – G, 3 Hide Road Kolkata - 700043, West Bengal",12-10-2023,29-09-2023,830000.0,83000.0,Plant & Machineries,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694762765_4227.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/47930e86043fa01755a8827b7fab4216.pdf,IBBI_Auctions
U36911MH2007PTC170013,Sanghavi Exports International Pvt Ltd,"Plot Nos. 203 & 204, Surat Special Economic Zone, Surat - 394230",16-10-2023,14-10-2023,19372000.0,1937000.0,Land admeasuring 3997.50 Sq. Mtrs along with Building admeasuring 1491 Sq. Mtrs.,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694773108_4228.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/350398daa9f390bb88b4c1aa4de6988c.pdf,IBBI_Auctions
U33119MH2009PTC198122,Genrx Pharmaceuticals Private Limited,"Factory Located at M/s Genrx Pharmaceuticals Pvt. Ltd, A-52, MIDC Malegaon, Sinnar, Nashik - 422113",11-10-2023,09-10-2023,200000000.0,20000000.0,"Corporate Debtor, as a going concern basis with all its assets including Land & Building, Plant & Machinery and other fixed and financial assets of corporate debtor (excluding cash and bank balances and amount recoverable in the matter of Avoidable transaction applications pending with AA)",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694773438_4229.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/1c3debd0fabf31818e5fb0c6474851fb.pdf,IBBI_Auctions
U27106WB2006PLC150110,Corporate Power Limited,"Bana, Chandwa Block, District Lathehar, Jharkhand, India 829203",14-10-2023,12-10-2023,3616175000.0,361617500.0,"1. Corporate Debtor as a going concern - Reserve price of INR 3,616,175,000 and EMD of INR 361,617,500 2. All assets of the Corporate Debtor as a whole on piecemeal basis - Reserve price of INR 3,611,900,000 and EMD of INR 361,190,000",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694780344_4230.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/7e10ce6ecac397d43856b5de7d047709.pdf,IBBI_Auctions
U18100PB1988PTC008266,Gian Chand and Sons Private Limited,Ludhiana,13-10-2023,10-10-2023,4800000.0,500000.0,"Financial Assets (Debtors, Advances and Other Financial Assets)",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694671205_4217.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/d15b5a687dd4f6ac7c8ef6ad3a0ee105.pdf,IBBI_Auctions
U13100GA2004PTC003585,MUKTAR MINERALS PRIVATE LIMITED,Goa,17-10-2023,14-10-2023,281610000.0,10000000.0,Moveable and Immovable assets,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694671962_4218.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/d85375848252f7f96a758b2b1215cd60.pdf,IBBI_Auctions
U15147MH2010PLC208730,Gajanan Solvex Limited,"Gut No. 21, NH 6, Village – Sujatpur, Taluka - Khamgaon, District- Buldhana, PIN-444312, Maharashtra, India.",09-10-2023,06-10-2023,121888000.0,12188800.0,"Land, Building, Plants, Machineries, Securities and Financial Assets (exclcding any amount recovered under Avoidance/PUFE transaction) all consolidated.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694678965_4219.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/e613313313d3f6997db09b801fdb2ec2.pdf,IBBI_Auctions
U25199KL1998PTC012089,Rubber Wood India Private Limited,"Kottayam, Kerala",12-10-2023,09-10-2023,37000000.0,3700000.0,Land & Building,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694683099_4220.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/e74d4ca52ccd93ceb3603ea8f9e9abe5.pdf,IBBI_Auctions
U92113DL2005PTC140868,REAL VIDEO IMPACT PRIVATE LIMITED,"Palarivattom, Ernakulam, Kerala",16-10-2023,12-10-2023,9714500.0,971450.0,Studio equipments,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694684749_4221.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/fe27c95fdf7b07d395a4b7c9d9a713a9.pdf,IBBI_Auctions
U70102MH2007PTC169926,Radiance Properties (India) Private Limited,"Unit No. F-22, First Floor, Ripplez Mall, Plot No. 6A, Sector 7, Airoli, Navi Mumbai - 400 708",12-10-2023,10-10-2023,15900000.0,1500000.0,Shop No. F-22 - Ripplez Mall admeasuring about 122.95 Sq. Meters (carpet),https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694694151_4222.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/e934151686ccea9109f3ad486776ff9b.pdf,IBBI_Auctions
U70102MH2007PTC169926,Radiance Properties (India) Private Limited,"Unit No. S-20, Second Floor, Ripplez Mall, Plot No. 6A, Sector 7, Airoli, Navi Mumbai - 400 708",12-10-2023,10-10-2023,9700000.0,900000.0,Shop No. S-20 - Ripplez Mall admeasuring about 66.73 Sq. Meters (carpet),https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694694504_4224.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2023-09-14-175651-m6vi3-e934151686ccea9109f3ad486776ff9b.pdf,IBBI_Auctions
U74899DL1994PLC060496,Drishti India Limited,Delhi,16-10-2023,13-10-2023,686519000.0,68651900.0,Corporate Debtor is being sold as Going Concern,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694581059_4210.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/cc2efe2bac60363646689af320d1ee8c.pdf,IBBI_Auctions
U13100GA2004PTC003585,MUKTAR MINERALS PRIVATE LIMITED,Goa,17-10-2023,04-10-2023,281610000.0,10000000.0,Moveable and Immovable assets,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694586678_4211.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/9523c62bcbe0eb08adb9769e5c43fa00.pdf,IBBI_Auctions
U45209PN2005PLC021262,PHADNIS INFRASTRUCTURE LIMITED,"1) Office No. 201, 202, 203 on 2nd Floor, along with covered parking G5, G5A, G5B, G6, G6A, G6B, ,Kalpavriksha, Vartak Baugh, Plot No. 2, S. No. 46/1C/1, CS No. 1477, Near Patwardhan Baugh & Behind Saket CoOperative Housing Society Ltd., D.P. Road, (River side), Hingane Bk., Karve Nagar, Pune. 2) . Office No. 305A, 3rd Floor, Kalpavriksha, Vartak Baugh, Plot No. 2, S. No 46/1C/1, CTS No. 1477, of Hingane Budruk, D.P Road, Karve Nagar, Pune, Ground floor covered parking spacesG3,G3A.",04-10-2023,26-09-2023,45874800.0,4587480.0,Immovable Property consisting of commercial offices and parking spaces thereof.,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694590338_4212.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2023-09-13-130218-j7hci-e629c1dbc8d9dc32a360e055b5043d6a.pdf,IBBI_Auctions
U40101TG2007PLC052232,IND-BARATH THERMAL POWER LIMITED,"BLOCK – I The entire balance sheet consisting of assets and liabilities of the Corporate Debtor being sold as going concern under Regulation 32 (e) of IBBI (Liquidation Process) Regulations, 2016 BLOCK – II 1. Land (approx. 311.72 acres)** & Buildings located at plant premises i.e., Copyright © 2023 at Tuticorin, Tamil Nadu 2. Plant & Machinery located at the plant premises i.e., at Tuticorin, Tamil Nadu 3. Land (approx. 129.73 acres) parcel located at Hankon Village, Karwar, Karnataka 4. Securities and Financial Assets BLOCK – III 1. Land (approx. 311.72 acres)** & Buildings located at plant premises i.e., at Tuticorin, Tamil Nadu 2. Plant & Machinery located at the plant premises i.e., at Tuticorin, Tamil Nadu 3. Securities and Financial Assets BLOCK – IV 1. Land (approx. 311.72 acres)** & Buildings located at plant premises i.e., at Tuticorin, Tamil Nadu 2. Plant & Machinery located at the plant premises i.e., at Tuticorin, Tamil Nadu BLOCK -V 1.Buildings located at plant premises i.e., at Tuticorin, Tamil Nadu & Plant & 2. Machinery located at the plant premises i.e. at Tuticorin Tamil Nadu. BLOCK – VI Plant & Machinery located at the plant premises i.e., at Tuticorin, Tamil Nadu. BLOCK – VII Land (approx. 311.72 acres)** & Buildings located at plant premises i.e., at Tuticorin, Tamil Nadu. BLOCK-VIII Land (approx. 311.72 acres) located at Tuticorin, Tamil nadu. BLOCK – IX Land (approx. 129.73 acres) parcel located at Hankon Village, Karwar, Karnataka BLOCK – X Securities and Financial Assets",12-10-2023,10-10-2023,15495098778.0,774754938.0,"BLOCK – I The entire balance sheet consisting of assets and liabilities of the Corporate Debtor being sold as going concern under Regulation 32 (e) of IBBI (Liquidation Process) Regulations, 2016 BLOCK – II 1. Land (approx. 311.72 acres)** & Buildings located at plant premises i.e., at Tuticorin, Tamil Nadu 2. Plant & Machinery located at the plant premises i.e., at Tuticorin, Tamil Nadu 3. Land (approx. 129.73 acres) parcel located at Hankon Village, Karwar, Karnataka 4. Securities and Financial Assets BLOCK – III 1. Land (approx. 311.72 acres)** & Buildings located at plant premises i.e., at Tuticorin, Tamil Nadu 2. Plant & Machinery located at the plant premises i.e., at Tuticorin, Tamil Nadu 3. Securities and Financial Assets BLOCK – IV 1. Land (approx. 311.72 acres)** & Buildings located at plant premises i.e., at Tuticorin, Tamil Nadu 2. Plant & Machinery located at the plant premises i.e., at Tuticorin, Tamil Nadu BLOCK -V 1.Buildings located at plant premises i.e., at Tuticorin, Tamil Nadu & Plant & 2. Machinery located at the plant premises i.e. at Tuticorin Tamil Nadu. BLOCK – VI Plant & Machinery located at the plant premises i.e., at Tuticorin, Tamil Nadu. BLOCK – VII Land (approx. 311.72 acres)** & Buildings located at plant premises i.e., at Tuticorin, Tamil Nadu. BLOCK-VIII Land (approx. 311.72 acres) located at Tuticorin, Tamil nadu. BLOCK – IX Land (approx. 129.73 acres) parcel located at Hankon Village, Karwar, Karnataka BLOCK – X Securities and Financial Assets",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694592857_4213.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/c785e77c592c53451491b4c5b4df4648.pdf,IBBI_Auctions
U70101DL2005PTC135052,RG INFRA-BUILD PRIVATE LIMITED,"M/s RG Infra-Build Private Limited (In Liquidation), CIN: U70101DL2005PTC135052 Regd. Off G-02, Ground Floor, Plot No. SU LSC B-Block RG City Centre, Lawrence Road, Delhi-110035.",06-10-2023,04-10-2023,54732200.0,5473220.0,"Office Space at RG City Centre, Lawrence Road, Delhi- 110035. Unit No- 101 admeasuring super-area of 431.07 Sq mt and covered area is 301.75 Sq mt. Unit No – 205 admeasuring 26.54 Sq mt and covered area is 18.58 Sq mt. Unit No – 301 admeasuring 26.54 Sq mt and covered area is 18.58 Sq mt. Plant & Machinery lying at RG City Centre, Lawrence Road, Delhi- 110035 consists of Ductable Units (Old)- 2 Nos, Office Tables (Old)- 2 Nos and Wooden Almirah (Old)- 1 Nos",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694593178_4214.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/11d1b491b184b889da83fe43454b7021.pdf,IBBI_Auctions
U40109TN2010PTC075703,Alectrona Energy Private Limited,"Sriperumbudur, Tuticorin",09-10-2023,07-10-2023,220000000.0,22000000.0,"Company as a whole as a going concern, in order to maximise value for the SCC, the same strategy is decided and approved by SCC despite deadline restrictions .",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694602419_4215.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/db88053b185a1bc24dbab0f914a4c5da.pdf,IBBI_Auctions
U74999TG1992PLC014388,GVK INDUSTRIES LIMITED,"Jegurupadu, Rajahmundry, East Godavari Dist, Andhra Pradesh.",13-10-2023,27-09-2023,1092500000.0,109200000.0,"Plant & Machinery and Power Plant Buildings: All the plant & machinery comprising mainly of i) 148.85 MW Alstom (GT13E2 DUAL FUEL) Gas turbine; ii) 80MW Alstom (NE33AA triple pressure) steam turbine and iii) other equipment, electrical, fittings, inventory, stores etc and Building of Phase II Gas based power plant having capacity of 220 MW situated at Jegurupadu, Rajahmundry, East Godavari Dist, Andhra Pradesh.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694608133_4216.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/baa0dd96d8e1ba6e764650305f15b1ab.pdf,IBBI_Auctions
U40100PN2005PLC139696,Spark Green Energy (Satara) Limited,"Plot No. A-53, MIDC-Lonand, Taluka - Khandala, Khandala, Maharashtra- 415521",16-10-2023,14-10-2023,145000000.0,10000000.0,"Sale of the Company Spark Green Energy Satara Limited (In Liquidation), on a ‘Going Concern’ basis as per Regulation 32 of IBBI (Liquidation Process) Regulations, 2016",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694499013_4190.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/5ded6c2ac6314d94f6c5312debde97c7.pdf,IBBI_Auctions
U51900MH1991PTC064179,Panache Exports Private Limited,"Gala No. 108/A, First floor, Parvati Industrial Premises Co- operative Society Limited, New Sun Mill Compound, Sitaram Jadhav Road, Lower Parel (West), Mumbai 400013",07-10-2023,05-10-2023,32490000.0,3249000.0,"Sale of Assets in parcels Date and Time of Auction: 7th October 2023 at 11:00 A.M. to 01:00 P.M 1. Gala No. 108/A, First floor, Parvati Industrial Premises Co-operative Society Limited, New Sun Mill Compound, Sitaram Jadhav Road, Lower Parel (West), Mumbai 400013",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694461232_4200.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2023-09-12-011032-h1tos-13c402efbe0a12ce75e0fbe1fbe07402.pdf,IBBI_Auctions
L45201DL1996PLC080401,C and C Construction Limited,Majority of the Assets lying at different places in Northern India.,09-10-2023,26-09-2023,1580000000.0,50000000.0,Sale of Corporate Debtor as a going concern under liquidation.,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694498768_4201.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/f7fda9cd849de379de11971a760bca74.pdf,IBBI_Auctions
U01403WB2013PTC195017,JOTESRIRAM HIMGHAR PRIVATE LIMITED,"Village- Jotesriram, P.O- Jotesriram, P.s- Jamalpur, Bardwan,Pin-713408",28-09-2023,27-09-2023,38500000.0,3850000.0,Land & Building and Plant & Machinery,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694513992_4202.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/7f4280544b63d19cea16912b5a45e0cd.pdf,IBBI_Auctions
U26933GJ2010PTC059723,Prince Vitrified Private Limited,"Survey No. 141 paiki, Village-Dhuva, Matel Road, Taluka- wankaner, Dist- Morbi (Guj.)",05-10-2023,03-10-2023,9964539.0,996454.0,Sale of superstructure including movable assets on leasehold land (lease period expired),https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694518676_4204.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/224cea4489aef0f9e4ce1f514cfb7682.pdf,IBBI_Auctions
U35111GA1991PTC001139,PINKY SHIPYARD PRIVATE LIMITED,"Block-I At Dapoli Open land at Gut no. 94/20 (admeasuring 8296 Sq. Mtrs.) and Gut no. 94/2 (admeasuring 303 Sq. Mtrs) off State Highway number 96, Village Usgaon, Taluka - Dapoli, Dist. Ratnagiri, Maharashtra- 415 706.",13-10-2023,11-10-2023,866000.0,86600.0,Land,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694519798_4206.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/365e4e8d2247495f5ac6da19d05404af.pdf,IBBI_Auctions
U35111GA1991PTC001139,PINKY SHIPYARD PRIVATE LIMITED,"At Chicalim Land (submerged in water) at Survey No. 153/1 (admeasuring approx. 1,13,755 Sq. Mtrs.), known as ‘Sapal’, Village Chicalim, Taluka - Mormugao, South Goa- 403711.",13-10-2023,11-10-2023,44557392.0,4455739.0,Land,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694520346_4208.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2023-09-12-173546-ezif6-365e4e8d2247495f5ac6da19d05404af.pdf,IBBI_Auctions
U36911GJ1996PLC028701,FOREVER PRECIOUS JEWELLERY AND DIAMONDS LIMITED,"1 Diamonds - Box 10 and Box 11 at Module No 26 & 27, SDF-III, MEPZ-SEZ, Tambaram, Chennai, Chengalpattu, Tamil Nadu, 600045 2. Wind Turbine Generator along with all the rights and interest derived through allied agreement at P.64 VIII Kuchhadi, TA & District Porbandar, Gujarat – 360 579",12-10-2023,10-10-2023,21398000.0,2140000.0,"1 Diamonds - Box 10 - Wt. in Cts - 6019.61, Reserve Price- 77,70,000 EMD Amount- 7,70,000 Incremental Bid-1,00,000 2 Diamonds - Box 11 Wt. in Cts - 7283.72, Reserve Price- 94,02,000 , EMD Amount- 9,40,000 Incremental Bid-1,00,000 3. Wind Turbine - Capacity- 0.6 MW, Reserve price- 42,26,000, EMD Amount-4,20,000, Incremental Bid Amount-50,000",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694529649_4209.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/ce740b64b2c8df282fb2c0b199745fa8.pdf,IBBI_Auctions
U35204GJ2011PLC067190,AMW Motors Limited,"Bachau Road, Near Village Kanaiyabe Bhuj Kachchh, Gujarat 370020",13-10-2023,11-10-2023,2100000000.0,210000000.0,"Sale of Corporate Debtor as a whole on a going concern basis including Land and Building, Plant & Machinery (Under regulation 32(e) of Liquidation Regulations, 2016)",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694412046_4191.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/8ffdba2e9af656a288174646400db390.pdf,IBBI_Auctions
L26109KL1970PLC002289,EXCEL GLASSES LTD,"Land opposite to Infocity Campus, Pallipuram Village, Cherthala Taluk, Alappuzha, Kerala – 688541 – Land Area – 1.22 acres – 4,937 sq mts",12-10-2023,10-10-2023,9270000.0,927000.0,"Land opposite to Infocity Campus, Pallipuram Village, Cherthala Taluk, Alappuzha, Kerala – 688541 – Land Area – 1.22 acres – 4,937 sq mts",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1694419112_4192.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/b43b13b38dedff37990ed6dab75983fb.pdf,IBBI_Auctions
